Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ep_A_1.85.0, -1, 405.610595703125000000, 217.776977539062500000, 3.727050781250000000, 14.839416503906250000, 16114.3, 54.3, 3396
Rust, NPB_ep_A_1.85.0, -1, 385.205444335937500000, 202.930480957031250000, 0.581970214843750000, 13.229309082031250000, 15947.5, 54.0, 3396
Rust, NPB_ep_A_1.85.0, -1, 383.661254882812500000, 201.099792480468750000, 0.580383300781250000, 13.215209960937500000, 15962.6, 55.0, 3396
Rust, NPB_ep_A_1.85.0, -1, 384.360107421875000000, 202.041442871093750000, 0.630554199218750000, 13.208862304687500000, 15948.5, 54.8, 3396
Rust, NPB_ep_A_1.85.0, -1, 384.722412109375000000, 202.229553222656250000, 0.596679687500000000, 13.221618652343750000, 15953.5, 55.2, 3396
Rust, NPB_ep_A_1.85.0, -1, 386.830688476562500000, 204.396850585937500000, 0.577026367187500000, 13.266052246093750000, 15959.8, 55.8, 3396
Rust, NPB_ep_A_1.85.0, -1, 383.765625000000000000, 201.154052734375000000, 0.607604980468750000, 13.246459960937500000, 15970.2, 55.7, 3396
Rust, NPB_ep_A_1.85.0, -1, 384.854125976562500000, 202.457031250000000000, 0.634582519531250000, 13.219909667968750000, 15947.5, 56.5, 3396
Rust, NPB_ep_A_1.85.0, -1, 385.617980957031250000, 202.915710449218750000, 0.571105957031250000, 13.222412109375000000, 15955.5, 56.8, 3396
Rust, NPB_ep_A_1.85.0, -1, 384.783935546875000000, 201.970092773437500000, 0.607849121093750000, 13.259643554687500000, 15984.6, 56.5, 3396
Rust, NPB_ep_A_1.85.0, -1, 386.388183593750000000, 203.999328613281250000, 0.568725585937500000, 13.206726074218750000, 15950.3, 57.2, 3396
Rust, NPB_ep_A_1.85.0, -1, 386.237731933593750000, 203.514648437500000000, 0.634887695312500000, 13.225463867187500000, 15977.1, 57.0, 3396
Rust, NPB_ep_A_1.85.0, -1, 385.754943847656250000, 203.019836425781250000, 0.594787597656250000, 13.240905761718750000, 15978.4, 57.8, 3396
Rust, NPB_ep_A_1.85.0, -1, 385.787902832031250000, 203.479431152343750000, 0.594116210937500000, 13.206604003906250000, 15944.3, 57.3, 3396
Rust, NPB_ep_A_1.85.0, -1, 386.475830078125000000, 204.120300292968750000, 0.595703125000000000, 13.197204589843750000, 15947.9, 57.8, 3396
Rust, NPB_ep_A_1.85.0, -1, 385.247741699218750000, 202.945861816406250000, 0.616699218750000000, 13.203430175781250000, 15938.6, 57.5, 3396
Rust, NPB_ep_A_1.85.0, -1, 386.754760742187500000, 203.974548339843750000, 0.595397949218750000, 13.215576171875000000, 15950.9, 58.3, 3396
Rust, NPB_ep_A_1.85.0, -1, 385.874816894531250000, 203.431152343750000000, 0.579711914062500000, 13.205200195312500000, 15954.5, 57.7, 3396
Rust, NPB_ep_A_1.85.0, -1, 386.764465332031250000, 204.331420898437500000, 0.613647460937500000, 13.205017089843750000, 15950.9, 58.2, 3396
Rust, NPB_ep_A_1.85.0, -1, 388.759033203125000000, 206.270202636718750000, 0.605041503906250000, 13.306884765625000000, 15956.6, 58.5, 3396
