Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_lu_A_stable, -1, 584.548278808593750000, 326.120483398437500000, 1.878723144531250000, 29.746765136718750000, 22151.3, 65.7, 41608
Rust, NPB_lu_A_stable, -1, 590.061767578125000000, 334.309448242187500000, 1.796142578125000000, 29.830993652343750000, 21888.8, 64.5, 41608
Rust, NPB_lu_A_stable, -1, 585.755310058593750000, 328.300964355468750000, 1.835815429687500000, 29.761352539062500000, 22069.3, 60.7, 41608
Rust, NPB_lu_A_stable, -1, 580.604919433593750000, 319.201782226562500000, 1.765502929687500000, 29.935302734375000000, 22392, 65.5, 41608
Rust, NPB_lu_A_stable, -1, 593.834167480468750000, 340.272888183593750000, 1.875244140625000000, 29.258117675781250000, 21698, 66.3, 41608
Rust, NPB_lu_A_stable, -1, 591.840270996093750000, 334.040222167968750000, 1.782531738281250000, 29.908142089843750000, 22083.7, 60.7, 41608
Rust, NPB_lu_A_stable, -1, 587.108154296875000000, 327.995483398437500000, 1.791076660156250000, 29.778625488281250000, 22208, 66.5, 41608
Rust, NPB_lu_A_stable, -1, 581.845886230468750000, 322.389099121093750000, 1.731140136718750000, 29.757629394531250000, 22247.4, 65.3, 41608
Rust, NPB_lu_A_stable, -1, 592.472473144531250000, 333.775329589843750000, 1.799926757812500000, 29.909973144531250000, 22161.9, 66.5, 41608
Rust, NPB_lu_A_stable, -1, 579.911193847656250000, 318.581359863281250000, 1.910583496093750000, 30.001708984375000000, 22369.6, 66.5, 41608
Rust, NPB_lu_A_stable, -1, 579.679260253906250000, 317.954284667968750000, 1.846679687500000000, 30.062316894531250000, 22412.2, 66.0, 41608
Rust, NPB_lu_A_stable, -1, 590.168457031250000000, 333.404479980468750000, 1.825195312500000000, 29.655395507812500000, 22009.7, 65.5, 41608
Rust, NPB_lu_A_stable, -1, 587.872436523437500000, 329.410339355468750000, 1.835083007812500000, 29.725708007812500000, 22147.2, 66.2, 41608
Rust, NPB_lu_A_stable, -1, 582.026367187500000000, 323.256286621093750000, 1.845336914062500000, 29.805236816406250000, 22187.5, 66.5, 41608
Rust, NPB_lu_A_stable, -1, 577.755065917968750000, 317.658264160156250000, 1.946044921875000000, 29.940246582031250000, 22295, 65.5, 41608
Rust, NPB_lu_A_stable, -1, 587.480529785156250000, 332.482666015625000000, 1.777099609375000000, 29.450195312500000000, 21785.1, 65.2, 41608
Rust, NPB_lu_A_stable, -1, 582.883239746093750000, 324.074462890625000000, 1.811523437500000000, 29.967163085937500000, 22187.4, 66.0, 41608
Rust, NPB_lu_A_stable, -1, 582.642639160156250000, 323.018737792968750000, 1.798156738281250000, 29.767272949218750000, 22234.7, 65.7, 41608
Rust, NPB_lu_A_stable, -1, 588.972106933593750000, 330.684509277343750000, 1.751037597656250000, 29.748840332031250000, 22138.4, 65.7, 41608
Rust, NPB_lu_A_stable, -1, 598.318664550781250000, 342.568542480468750000, 1.852172851562500000, 29.507629394531250000, 21912.4, 66.7, 41608
