Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ft_A_1.90.0, -1, 108.436401367187500000, 61.385803222656250000, 0.559204101562500000, 5.390502929687500000, 3996.64, 64.7, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.058776855468750000, 60.015563964843750000, 0.560241699218750000, 5.211608886718750000, 3898.87, 64.5, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.283081054687500000, 60.481933593750000000, 0.580993652343750000, 5.214111328125000000, 3884.65, 64.0, 330208
Rust, NPB_ft_A_1.90.0, -1, 107.262084960937500000, 60.442504882812500000, 0.514160156250000000, 5.339111328125000000, 3981.45, 65.5, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.162780761718750000, 59.467651367187500000, 0.578552246093750000, 5.278503417968750000, 3961.35, 64.8, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.770019531250000000, 60.979125976562500000, 0.513793945312500000, 5.235229492187500000, 3888.59, 64.5, 330208
Rust, NPB_ft_A_1.90.0, -1, 108.365966796875000000, 61.446899414062500000, 0.498474121093750000, 5.399780273437500000, 3975.5, 65.0, 330208
Rust, NPB_ft_A_1.90.0, -1, 108.881652832031250000, 61.289184570312500000, 0.592041015625000000, 5.498657226562500000, 4036.99, 63.8, 330208
Rust, NPB_ft_A_1.90.0, -1, 111.166870117187500000, 63.175781250000000000, 0.626281738281250000, 5.566589355468750000, 4068.76, 65.0, 330208
Rust, NPB_ft_A_1.90.0, -1, 109.222167968750000000, 62.455566406250000000, 0.464172363281250000, 5.374084472656250000, 3975.99, 65.5, 330208
Rust, NPB_ft_A_1.90.0, -1, 108.295349121093750000, 61.577697753906250000, 0.536560058593750000, 5.334777832031250000, 3968.07, 65.5, 330208
Rust, NPB_ft_A_1.90.0, -1, 104.590881347656250000, 59.833129882812500000, 0.511352539062500000, 5.060607910156250000, 3802.19, 65.5, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.643493652343750000, 60.171325683593750000, 0.514404296875000000, 5.281188964843750000, 3939.3, 65.7, 330208
Rust, NPB_ft_A_1.90.0, -1, 109.498352050781250000, 61.194763183593750000, 0.564819335937500000, 5.536437988281250000, 4100.03, 64.3, 330208
Rust, NPB_ft_A_1.90.0, -1, 113.147033691406250000, 63.774047851562500000, 0.578979492187500000, 5.789001464843750000, 4186.86, 64.7, 330208
Rust, NPB_ft_A_1.90.0, -1, 107.457275390625000000, 60.085083007812500000, 0.461853027343750000, 5.415039062500000000, 4032.84, 65.3, 330208
Rust, NPB_ft_A_1.90.0, -1, 107.001159667968750000, 60.856628417968750000, 0.551513671875000000, 5.261962890625000000, 3917.26, 65.7, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.034423828125000000, 59.159057617187500000, 0.512878417968750000, 5.283569335937500000, 3984.41, 66.0, 330208
Rust, NPB_ft_A_1.90.0, -1, 107.733520507812500000, 61.491394042968750000, 0.502319335937500000, 5.345642089843750000, 3925.58, 64.8, 330208
Rust, NPB_ft_A_1.90.0, -1, 106.996520996093750000, 59.720458984375000000, 0.554687500000000000, 5.466796875000000000, 4007.54, 65.5, 330208
