Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ep_A_1.90.0, -1, 393.866943359375000000, 210.834655761718750000, 0.611450195312500000, 13.201721191406250000, 15950.8, 60.2, 3416
Rust, NPB_ep_A_1.90.0, -1, 396.259948730468750000, 212.625305175781250000, 0.674682617187500000, 13.286987304687500000, 16033.7, 64.0, 3416
Rust, NPB_ep_A_1.90.0, -1, 393.500305175781250000, 210.781860351562500000, 0.609252929687500000, 13.212463378906250000, 15959, 64.7, 3416
Rust, NPB_ep_A_1.90.0, -1, 393.616516113281250000, 211.065673828125000000, 0.612915039062500000, 13.157531738281250000, 15933.4, 64.5, 3416
Rust, NPB_ep_A_1.90.0, -1, 395.375061035156250000, 212.552246093750000000, 0.644348144531250000, 13.239318847656250000, 15966.6, 64.2, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.057617187500000000, 209.127563476562500000, 0.682250976562500000, 13.213317871093750000, 15937.6, 64.5, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.863952636718750000, 210.377685546875000000, 0.632934570312500000, 13.196533203125000000, 15942.6, 63.3, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.801940917968750000, 210.113159179687500000, 0.616638183593750000, 13.208618164062500000, 15961.1, 64.0, 3416
Rust, NPB_ep_A_1.90.0, -1, 397.759826660156250000, 214.969604492187500000, 0.665344238281250000, 13.291992187500000000, 15969.7, 64.0, 3416
Rust, NPB_ep_A_1.90.0, -1, 393.140502929687500000, 210.515686035156250000, 0.625000000000000000, 13.200927734375000000, 15958.7, 64.2, 3416
Rust, NPB_ep_A_1.90.0, -1, 394.092773437500000000, 211.241882324218750000, 0.607238769531250000, 13.230773925781250000, 15975.4, 63.8, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.272338867187500000, 209.299438476562500000, 0.605285644531250000, 13.193847656250000000, 15954.8, 63.8, 3416
Rust, NPB_ep_A_1.90.0, -1, 395.541381835937500000, 211.699096679687500000, 0.636230468750000000, 13.292968750000000000, 16027.3, 63.3, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.056579589843750000, 209.282897949218750000, 0.567626953125000000, 13.170898437500000000, 15943.6, 58.5, 3416
Rust, NPB_ep_A_1.90.0, -1, 393.798706054687500000, 211.034301757812500000, 0.610046386718750000, 13.214050292968750000, 15948.8, 62.7, 3416
Rust, NPB_ep_A_1.90.0, -1, 394.353576660156250000, 211.270141601562500000, 0.603881835937500000, 13.248840332031250000, 15980.7, 63.2, 3416
Rust, NPB_ep_A_1.90.0, -1, 393.921447753906250000, 211.504272460937500000, 0.635070800781250000, 13.208557128906250000, 15949.6, 63.2, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.937683105468750000, 209.901916503906250000, 0.622985839843750000, 13.216003417968750000, 15961, 63.8, 3416
Rust, NPB_ep_A_1.90.0, -1, 392.853149414062500000, 210.041137695312500000, 0.620727539062500000, 13.203063964843750000, 15953.7, 62.7, 3416
Rust, NPB_ep_A_1.90.0, -1, 395.663818359375000000, 212.403930664062500000, 0.616516113281250000, 13.278808593750000000, 16025.9, 63.0, 3416
