Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_mg_A_1.85.0, -1, 73.200073242187500000, 41.315063476562500000, 0.429565429687500000, 4.221191406250000000, 2688.04, 62.7, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.100158691406250000, 40.961791992187500000, 0.407958984375000000, 4.238403320312500000, 2714.76, 62.5, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.209167480468750000, 41.271362304687500000, 0.390075683593750000, 4.222473144531250000, 2701.26, 63.0, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.093078613281250000, 40.897338867187500000, 0.453796386718750000, 4.250427246093750000, 2713.86, 63.3, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.320373535156250000, 41.335083007812500000, 0.409606933593750000, 4.233093261718750000, 2703.41, 63.0, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.295288085937500000, 40.966796875000000000, 0.386291503906250000, 4.256835937500000000, 2737.07, 63.8, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.728637695312500000, 41.622985839843750000, 0.452209472656250000, 4.245300292968750000, 2711.92, 63.5, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.862182617187500000, 41.024169921875000000, 0.404052734375000000, 4.201721191406250000, 2684.24, 63.0, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.253051757812500000, 41.404296875000000000, 0.385620117187500000, 4.203308105468750000, 2695.63, 62.8, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.153625488281250000, 40.920227050781250000, 0.413330078125000000, 4.241577148437500000, 2726.32, 62.8, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.845336914062500000, 41.041320800781250000, 0.371704101562500000, 4.201354980468750000, 2684.86, 63.2, 443908
Rust, NPB_mg_A_1.85.0, -1, 74.750061035156250000, 42.894287109375000000, 0.419677734375000000, 4.217590332031250000, 2693, 63.3, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.649658203125000000, 40.908569335937500000, 0.391113281250000000, 4.191955566406250000, 2680.31, 63.5, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.935974121093750000, 40.781494140625000000, 0.398864746093750000, 4.231811523437500000, 2715.02, 63.0, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.836975097656250000, 40.672607421875000000, 0.396423339843750000, 4.225402832031250000, 2714.37, 62.7, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.336181640625000000, 41.501281738281250000, 0.384338378906250000, 4.216979980468750000, 2693.85, 62.5, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.998840332031250000, 41.031066894531250000, 0.382751464843750000, 4.222106933593750000, 2704.07, 63.8, 443908
Rust, NPB_mg_A_1.85.0, -1, 73.530944824218750000, 41.501159667968750000, 0.427917480468750000, 4.226257324218750000, 2707.91, 63.8, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.687500000000000000, 40.830383300781250000, 0.418762207031250000, 4.195312500000000000, 2685.6, 63.2, 443908
Rust, NPB_mg_A_1.85.0, -1, 72.723205566406250000, 40.638916015625000000, 0.390869140625000000, 4.227722167968750000, 2711.73, 62.7, 443908
