Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ft_A_stable, -1, 107.321533203125000000, 60.747924804687500000, 0.521484375000000000, 5.453552246093750000, 3940.41, 63.5, 330164
Rust, NPB_ft_A_stable, -1, 110.205200195312500000, 61.930358886718750000, 0.570495605468750000, 5.722290039062500000, 4087.8, 63.7, 330164
Rust, NPB_ft_A_stable, -1, 108.632019042968750000, 61.735534667968750000, 0.538940429687500000, 5.540100097656250000, 3964.68, 64.0, 330164
Rust, NPB_ft_A_stable, -1, 103.700500488281250000, 58.516967773437500000, 0.459228515625000000, 5.302917480468750000, 3827.03, 63.7, 330164
Rust, NPB_ft_A_stable, -1, 101.165344238281250000, 57.203247070312500000, 0.519897460937500000, 5.139587402343750000, 3716.43, 63.8, 330164
Rust, NPB_ft_A_stable, -1, 108.064514160156250000, 61.201171875000000000, 0.562011718750000000, 5.534423828125000000, 3975.4, 64.0, 330164
Rust, NPB_ft_A_stable, -1, 106.762390136718750000, 61.238647460937500000, 0.466003417968750000, 5.288635253906250000, 3866.55, 63.7, 330164
Rust, NPB_ft_A_stable, -1, 109.585937500000000000, 61.804809570312500000, 0.545959472656250000, 5.655029296875000000, 4048.76, 58.3, 330164
Rust, NPB_ft_A_stable, -1, 106.281555175781250000, 59.370788574218750000, 0.561889648437500000, 5.442871093750000000, 3976.4, 64.0, 330164
Rust, NPB_ft_A_stable, -1, 110.715270996093750000, 62.993530273437500000, 0.580993652343750000, 5.611389160156250000, 4045.62, 64.2, 330164
Rust, NPB_ft_A_stable, -1, 108.591064453125000000, 61.498229980468750000, 0.589050292968750000, 5.543090820312500000, 3991.09, 64.2, 330164
Rust, NPB_ft_A_stable, -1, 107.608947753906250000, 61.207702636718750000, 0.532714843750000000, 5.382995605468750000, 3935.9, 64.0, 330164
Rust, NPB_ft_A_stable, -1, 107.134643554687500000, 60.617553710937500000, 0.573852539062500000, 5.480651855468750000, 3940.29, 65.0, 330164
Rust, NPB_ft_A_stable, -1, 105.414123535156250000, 59.090148925781250000, 0.556335449218750000, 5.460876464843750000, 3922.14, 64.7, 330164
Rust, NPB_ft_A_stable, -1, 109.723022460937500000, 61.985778808593750000, 0.537841796875000000, 5.656555175781250000, 4044.78, 59.0, 330164
Rust, NPB_ft_A_stable, -1, 109.840637207031250000, 62.461608886718750000, 0.541137695312500000, 5.601684570312500000, 4011.04, 64.0, 330164
Rust, NPB_ft_A_stable, -1, 110.656066894531250000, 62.433593750000000000, 0.539550781250000000, 5.706359863281250000, 4079.71, 63.8, 330164
Rust, NPB_ft_A_stable, -1, 107.246765136718750000, 60.500122070312500000, 0.523498535156250000, 5.494689941406250000, 3954.4, 63.8, 330164
Rust, NPB_ft_A_stable, -1, 109.270690917968750000, 62.583984375000000000, 0.578369140625000000, 5.536621093750000000, 3950.64, 63.8, 330164
Rust, NPB_ft_A_stable, -1, 107.399841308593750000, 61.007690429687500000, 0.538635253906250000, 5.437377929687500000, 3922.48, 65.3, 330164
