Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_sp_A_stable, -1, 530.656433105468750000, 301.522460937500000000, 2.014404296875000000, 38.655334472656250000, 19072.6, 66.7, 49160
Rust, NPB_sp_A_stable, -1, 528.216491699218750000, 299.913208007812500000, 1.975402832031250000, 38.569458007812500000, 18990.5, 66.0, 49160
Rust, NPB_sp_A_stable, -1, 535.285034179687500000, 310.732238769531250000, 2.063232421875000000, 38.210388183593750000, 18661, 60.3, 49160
Rust, NPB_sp_A_stable, -1, 533.036865234375000000, 308.151977539062500000, 2.023498535156250000, 38.277221679687500000, 18689.6, 61.0, 49160
Rust, NPB_sp_A_stable, -1, 532.905517578125000000, 308.253906250000000000, 2.006286621093750000, 38.175598144531250000, 18676.1, 60.5, 49160
Rust, NPB_sp_A_stable, -1, 532.502441406250000000, 307.758483886718750000, 2.025451660156250000, 38.222473144531250000, 18679.4, 60.7, 49160
Rust, NPB_sp_A_stable, -1, 530.641113281250000000, 301.781677246093750000, 1.983581542968750000, 38.632141113281250000, 19035.4, 60.7, 49160
Rust, NPB_sp_A_stable, -1, 531.940124511718750000, 306.585388183593750000, 2.010253906250000000, 38.266174316406250000, 18736.3, 60.7, 49160
Rust, NPB_sp_A_stable, -1, 536.371459960937500000, 308.572570800781250000, 2.117065429687500000, 38.448181152343750000, 18941.3, 60.5, 49160
Rust, NPB_sp_A_stable, -1, 530.368347167968750000, 301.251953125000000000, 2.072204589843750000, 38.658081054687500000, 19061.8, 60.8, 49160
Rust, NPB_sp_A_stable, -1, 533.727355957031250000, 307.117797851562500000, 1.978942871093750000, 38.369934082031250000, 18849.3, 66.7, 49160
Rust, NPB_sp_A_stable, -1, 535.300109863281250000, 307.990051269531250000, 2.109313964843750000, 38.506896972656250000, 18893.6, 61.2, 49160
Rust, NPB_sp_A_stable, -1, 526.081787109375000000, 294.765380859375000000, 2.015502929687500000, 38.788757324218750000, 19231.1, 61.0, 49160
Rust, NPB_sp_A_stable, -1, 531.280273437500000000, 304.234863281250000000, 2.030883789062500000, 38.390930175781250000, 18884.1, 66.5, 49160
Rust, NPB_sp_A_stable, -1, 531.320678710937500000, 301.854675292968750000, 2.045654296875000000, 38.692077636718750000, 19083.2, 61.0, 49160
Rust, NPB_sp_A_stable, -1, 529.184570312500000000, 300.046386718750000000, 1.999023437500000000, 38.644042968750000000, 19061.8, 60.8, 49160
Rust, NPB_sp_A_stable, -1, 531.630310058593750000, 304.589538574218750000, 2.059448242187500000, 38.462890625000000000, 18876.3, 60.8, 49160
Rust, NPB_sp_A_stable, -1, 533.078308105468750000, 305.150939941406250000, 2.130126953125000000, 38.515686035156250000, 18948.6, 61.3, 49160
Rust, NPB_sp_A_stable, -1, 528.960571289062500000, 299.867431640625000000, 2.008728027343750000, 38.621887207031250000, 19058.7, 66.0, 49160
Rust, NPB_sp_A_stable, -1, 527.403808593750000000, 298.449707031250000000, 2.004028320312500000, 38.597229003906250000, 19050.4, 61.0, 49160
