Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_cg_A_stable, -1, 37.188903808593750000, 21.091064453125000000, 0.736022949218750000, 2.216979980468750000, 1312.59, 65.2, 28256
Rust, NPB_cg_A_stable, -1, 37.743164062500000000, 21.088989257812500000, 0.800781250000000000, 2.318115234375000000, 1351.42, 64.5, 28256
Rust, NPB_cg_A_stable, -1, 38.625244140625000000, 22.437561035156250000, 0.759399414062500000, 2.288940429687500000, 1319.86, 64.5, 28256
Rust, NPB_cg_A_stable, -1, 38.024841308593750000, 21.683288574218750000, 0.778137207031250000, 2.308471679687500000, 1327.55, 65.7, 28256
Rust, NPB_cg_A_stable, -1, 37.769592285156250000, 21.000122070312500000, 0.779785156250000000, 2.319763183593750000, 1368.5, 65.2, 28256
Rust, NPB_cg_A_stable, -1, 37.792358398437500000, 21.311767578125000000, 0.804199218750000000, 2.277954101562500000, 1341.15, 65.3, 28256
Rust, NPB_cg_A_stable, -1, 37.541625976562500000, 20.994323730468750000, 0.776184082031250000, 2.295043945312500000, 1348.6, 64.7, 28256
Rust, NPB_cg_A_stable, -1, 37.588134765625000000, 21.179992675781250000, 0.749206542968750000, 2.276245117187500000, 1341.03, 65.0, 28256
Rust, NPB_cg_A_stable, -1, 39.087890625000000000, 21.963806152343750000, 0.795349121093750000, 2.349853515625000000, 1399.67, 64.8, 28256
Rust, NPB_cg_A_stable, -1, 38.285522460937500000, 21.773254394531250000, 0.787475585937500000, 2.299987792968750000, 1347.26, 64.7, 28256
Rust, NPB_cg_A_stable, -1, 37.664306640625000000, 21.141662597656250000, 0.828308105468750000, 2.306823730468750000, 1342.5, 65.7, 28256
Rust, NPB_cg_A_stable, -1, 38.355407714843750000, 22.032836914062500000, 0.776123046875000000, 2.282409667968750000, 1328.27, 64.7, 28256
Rust, NPB_cg_A_stable, -1, 37.410461425781250000, 20.987426757812500000, 0.852905273437500000, 2.285827636718750000, 1334.51, 66.3, 28256
Rust, NPB_cg_A_stable, -1, 38.821105957031250000, 22.067382812500000000, 0.742492675781250000, 2.324340820312500000, 1370.78, 64.8, 28256
Rust, NPB_cg_A_stable, -1, 37.937194824218750000, 21.492187500000000000, 0.775878906250000000, 2.301269531250000000, 1335.46, 65.7, 28256
Rust, NPB_cg_A_stable, -1, 40.216796875000000000, 23.638732910156250000, 0.731140136718750000, 2.314636230468750000, 1352.77, 65.2, 28256
Rust, NPB_cg_A_stable, -1, 38.493530273437500000, 22.042907714843750000, 0.750305175781250000, 2.299438476562500000, 1338.54, 66.5, 28256
Rust, NPB_cg_A_stable, -1, 38.105041503906250000, 21.520996093750000000, 0.794921875000000000, 2.322509765625000000, 1349.93, 66.2, 28256
Rust, NPB_cg_A_stable, -1, 37.335388183593750000, 20.829284667968750000, 0.723937988281250000, 2.301696777343750000, 1349.47, 66.2, 28256
Rust, NPB_cg_A_stable, -1, 38.914550781250000000, 22.032287597656250000, 0.823974609375000000, 2.327880859375000000, 1374.51, 65.2, 28256
