Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, mandelbrot_1.6.0, -1, 210.133239746093750000, 107.946472167968750000, 0.507690429687500000, 6.996337890625000000, 8936.24, 59.2, 2448
Rust, mandelbrot_1.6.0, -1, 211.411071777343750000, 109.850097656250000000, 0.158569335937500000, 6.845703125000000000, 8912.66, 65.2, 2448
Rust, mandelbrot_1.6.0, -1, 208.991943359375000000, 106.854003906250000000, 0.479553222656250000, 6.985595703125000000, 8934.96, 59.3, 2448
Rust, mandelbrot_1.6.0, -1, 212.123535156250000000, 109.963378906250000000, 0.120483398437500000, 6.918823242187500000, 8971.53, 59.3, 2448
Rust, mandelbrot_1.6.0, -1, 212.102294921875000000, 109.439575195312500000, 0.494445800781250000, 7.040771484375000000, 8978.14, 59.8, 2448
Rust, mandelbrot_1.6.0, -1, 209.955871582031250000, 108.001098632812500000, 0.137268066406250000, 6.867309570312500000, 8953.81, 59.8, 2448
Rust, mandelbrot_1.6.0, -1, 213.066650390625000000, 110.861572265625000000, 0.495727539062500000, 6.987121582031250000, 8938.4, 60.0, 2448
Rust, mandelbrot_1.6.0, -1, 212.193847656250000000, 110.185119628906250000, 0.181152343750000000, 6.880615234375000000, 8953.53, 60.2, 2448
Rust, mandelbrot_1.6.0, -1, 211.267028808593750000, 108.729797363281250000, 0.502502441406250000, 7.093933105468750000, 8963.24, 60.3, 2448
Rust, mandelbrot_1.6.0, -1, 208.845092773437500000, 106.788085937500000000, 0.154418945312500000, 6.883911132812500000, 8940.99, 60.2, 2448
Rust, mandelbrot_1.6.0, -1, 211.579162597656250000, 108.809753417968750000, 0.481811523437500000, 7.070434570312500000, 8970.69, 59.2, 2448
Rust, mandelbrot_1.6.0, -1, 212.498352050781250000, 110.820739746093750000, 0.145141601562500000, 6.851562500000000000, 8924.35, 59.2, 2448
Rust, mandelbrot_1.6.0, -1, 209.624145507812500000, 107.068420410156250000, 0.495056152343750000, 7.008728027343750000, 8951.3, 60.0, 2448
Rust, mandelbrot_1.6.0, -1, 207.867736816406250000, 106.221557617187500000, 0.139343261718750000, 6.830566406250000000, 8922.98, 59.7, 2448
Rust, mandelbrot_1.6.0, -1, 210.934570312500000000, 108.334777832031250000, 0.504455566406250000, 7.061523437500000000, 8970.23, 60.2, 2448
Rust, mandelbrot_1.6.0, -1, 210.540466308593750000, 108.713134765625000000, 0.150451660156250000, 6.871398925781250000, 8940.24, 60.0, 2448
Rust, mandelbrot_1.6.0, -1, 215.630187988281250000, 113.409118652343750000, 0.480346679687500000, 7.044250488281250000, 8939.26, 60.0, 2448
Rust, mandelbrot_1.6.0, -1, 211.791259765625000000, 110.217407226562500000, 0.156250000000000000, 6.841064453125000000, 8916.93, 60.5, 2448
Rust, mandelbrot_1.6.0, -1, 213.213195800781250000, 110.927124023437500000, 0.473388671875000000, 7.001159667968750000, 8948.85, 60.5, 2448
Rust, mandelbrot_1.6.0, -1, 211.707580566406250000, 109.832702636718750000, 0.138305664062500000, 6.862304687500000000, 8947.01, 60.7, 2448
