Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ft_W_stable, -1, 5.660827636718750000, 3.063476562500000000, 0.169128417968750000, 0.299926757812500000, 208.827, 64.0, 22984
Rust, NPB_ft_W_stable, -1, 5.737182617187500000, 3.349243164062500000, 0.169372558593750000, 0.271179199218750000, 191.239, 64.0, 22984
Rust, NPB_ft_W_stable, -1, 5.814025878906250000, 3.396667480468750000, 0.167785644531250000, 0.281066894531250000, 191.276, 64.0, 22984
Rust, NPB_ft_W_stable, -1, 5.959350585937500000, 3.455139160156250000, 0.206298828125000000, 0.283264160156250000, 195.747, 64.0, 22984
Rust, NPB_ft_W_stable, -1, 5.850646972656250000, 3.390625000000000000, 0.173278808593750000, 0.277404785156250000, 194.755, 64.0, 22984
Rust, NPB_ft_W_stable, -1, 6.225463867187500000, 3.289550781250000000, 0.174743652343750000, 0.323242187500000000, 236.978, 63.2, 22984
Rust, NPB_ft_W_stable, -1, 5.760864257812500000, 3.350097656250000000, 0.165283203125000000, 0.273315429687500000, 191.622, 63.2, 22984
Rust, NPB_ft_W_stable, -1, 5.717529296875000000, 3.316223144531250000, 0.177978515625000000, 0.271362304687500000, 192.417, 63.2, 22984
Rust, NPB_ft_W_stable, -1, 5.803894042968750000, 3.340209960937500000, 0.206604003906250000, 0.291076660156250000, 192.755, 63.2, 22984
Rust, NPB_ft_W_stable, -1, 5.720336914062500000, 3.294433593750000000, 0.182495117187500000, 0.283386230468750000, 193.324, 63.2, 22984
Rust, NPB_ft_W_stable, -1, 5.808471679687500000, 3.335571289062500000, 0.172912597656250000, 0.277099609375000000, 197.119, 63.0, 22984
Rust, NPB_ft_W_stable, -1, 5.870788574218750000, 3.367248535156250000, 0.169616699218750000, 0.291198730468750000, 198.942, 63.0, 22984
Rust, NPB_ft_W_stable, -1, 5.882446289062500000, 3.430603027343750000, 0.173889160156250000, 0.277160644531250000, 194.629, 63.0, 22984
Rust, NPB_ft_W_stable, -1, 5.789550781250000000, 3.327758789062500000, 0.170288085937500000, 0.287841796875000000, 197.317, 63.0, 22984
Rust, NPB_ft_W_stable, -1, 5.855346679687500000, 3.453979492187500000, 0.163330078125000000, 0.279235839843750000, 192.447, 63.0, 22984
Rust, NPB_ft_W_stable, -1, 6.020202636718750000, 3.151367187500000000, 0.176086425781250000, 0.313415527343750000, 232.499, 63.8, 22984
Rust, NPB_ft_W_stable, -1, 5.807128906250000000, 3.393615722656250000, 0.177001953125000000, 0.281616210937500000, 190.71, 63.8, 22984
Rust, NPB_ft_W_stable, -1, 5.757812500000000000, 3.330627441406250000, 0.186523437500000000, 0.282531738281250000, 192.078, 63.8, 22984
Rust, NPB_ft_W_stable, -1, 5.775024414062500000, 3.413269042968750000, 0.151184082031250000, 0.280883789062500000, 190.249, 63.8, 22984
Rust, NPB_ft_W_stable, -1, 5.679321289062500000, 3.255798339843750000, 0.179504394531250000, 0.282531738281250000, 192.152, 63.8, 22984
