Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_lu_W_stable, -1, 80.483825683593750000, 44.942993164062500000, 0.752441406250000000, 2.674377441406250000, 3045.8, 66.2, 8064
Rust, NPB_lu_W_stable, -1, 83.064514160156250000, 47.367614746093750000, 0.854248046875000000, 2.721618652343750000, 3048.12, 62.8, 8064
Rust, NPB_lu_W_stable, -1, 83.258361816406250000, 48.815002441406250000, 0.702087402343750000, 2.609436035156250000, 2944.95, 65.2, 8064
Rust, NPB_lu_W_stable, -1, 82.579223632812500000, 47.776977539062500000, 0.749450683593750000, 2.644470214843750000, 2971.81, 64.2, 8064
Rust, NPB_lu_W_stable, -1, 84.722778320312500000, 49.884948730468750000, 0.779479980468750000, 2.663146972656250000, 2984.65, 64.0, 8064
Rust, NPB_lu_W_stable, -1, 83.369323730468750000, 49.008728027343750000, 0.752380371093750000, 2.590942382812500000, 2942.54, 65.0, 8064
Rust, NPB_lu_W_stable, -1, 83.315246582031250000, 48.520874023437500000, 0.754150390625000000, 2.642639160156250000, 2978.47, 65.2, 8064
Rust, NPB_lu_W_stable, -1, 83.178283691406250000, 48.350952148437500000, 0.811889648437500000, 2.623107910156250000, 2978.83, 65.5, 8064
Rust, NPB_lu_W_stable, -1, 83.687988281250000000, 49.054992675781250000, 0.810241699218750000, 2.623046875000000000, 2962.45, 58.5, 8064
Rust, NPB_lu_W_stable, -1, 82.760498046875000000, 47.535339355468750000, 0.812988281250000000, 2.684570312500000000, 3012.69, 64.2, 8064
Rust, NPB_lu_W_stable, -1, 83.359619140625000000, 48.941040039062500000, 0.751098632812500000, 2.609924316406250000, 2947.29, 64.5, 8064
Rust, NPB_lu_W_stable, -1, 83.604370117187500000, 48.869262695312500000, 0.746826171875000000, 2.622192382812500000, 2979.49, 65.2, 8064
Rust, NPB_lu_W_stable, -1, 83.482910156250000000, 48.454162597656250000, 0.776489257812500000, 2.652770996093750000, 3001.79, 64.5, 8064
Rust, NPB_lu_W_stable, -1, 82.941589355468750000, 48.567871093750000000, 0.718200683593750000, 2.595458984375000000, 2944.47, 64.3, 8064
Rust, NPB_lu_W_stable, -1, 82.939453125000000000, 48.187377929687500000, 0.742797851562500000, 2.639831542968750000, 2975.45, 65.2, 8064
Rust, NPB_lu_W_stable, -1, 81.979980468750000000, 46.925964355468750000, 0.723632812500000000, 2.645996093750000000, 3009.17, 65.0, 8064
Rust, NPB_lu_W_stable, -1, 82.223205566406250000, 46.788452148437500000, 0.741577148437500000, 2.692138671875000000, 3039.41, 64.3, 8064
Rust, NPB_lu_W_stable, -1, 81.060485839843750000, 46.197998046875000000, 0.700683593750000000, 2.629272460937500000, 2989.23, 64.3, 8064
Rust, NPB_lu_W_stable, -1, 80.119445800781250000, 44.408020019531250000, 0.781127929687500000, 2.691589355468750000, 3062.28, 64.2, 8064
Rust, NPB_lu_W_stable, -1, 80.582519531250000000, 44.917785644531250000, 0.791625976562500000, 2.687500000000000000, 3056.91, 63.3, 8064
