Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_mg_W_stable, -1, 9.804138183593750000, 5.501892089843750000, 0.227966308593750000, 0.572448730468750000, 348.097, 63.8, 58756
Rust, NPB_mg_W_stable, -1, 9.732177734375000000, 5.497009277343750000, 0.235168457031250000, 0.560180664062500000, 339.637, 63.8, 58756
Rust, NPB_mg_W_stable, -1, 9.714477539062500000, 5.507141113281250000, 0.208374023437500000, 0.556884765625000000, 341.11, 63.8, 58756
Rust, NPB_mg_W_stable, -1, 9.653564453125000000, 5.336791992187500000, 0.237731933593750000, 0.568298339843750000, 347.214, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.857727050781250000, 5.567993164062500000, 0.258422851562500000, 0.566223144531250000, 344.138, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.728393554687500000, 5.485168457031250000, 0.211425781250000000, 0.557312011718750000, 342.342, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.634643554687500000, 5.387817382812500000, 0.199035644531250000, 0.560363769531250000, 346.646, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.804077148437500000, 5.558105468750000000, 0.251708984375000000, 0.565734863281250000, 341.253, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.682678222656250000, 5.395996093750000000, 0.242736816406250000, 0.561340332031250000, 345.858, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.649475097656250000, 5.086853027343750000, 0.206237792968750000, 0.586303710937500000, 372.599, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.745056152343750000, 5.526000976562500000, 0.203857421875000000, 0.558105468750000000, 343.027, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.876525878906250000, 5.532897949218750000, 0.236389160156250000, 0.568786621093750000, 350.423, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 11.583007812500000000, 7.275756835937500000, 0.226074218750000000, 0.582885742187500000, 345.527, 63.3, 58756
Rust, NPB_mg_W_stable, -1, 9.785888671875000000, 5.522460937500000000, 0.243835449218750000, 0.558105468750000000, 341.639, 63.3, 58756
Rust, NPB_mg_W_stable, -1, 9.748718261718750000, 5.506713867187500000, 0.210571289062500000, 0.561157226562500000, 345.411, 63.3, 58756
Rust, NPB_mg_W_stable, -1, 9.666687011718750000, 5.375610351562500000, 0.217468261718750000, 0.564941406250000000, 347.627, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.861877441406250000, 5.602050781250000000, 0.254821777343750000, 0.559020996093750000, 341.697, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.824645996093750000, 5.546569824218750000, 0.239379882812500000, 0.561950683593750000, 342.049, 63.7, 58756
Rust, NPB_mg_W_stable, -1, 9.790710449218750000, 5.483581542968750000, 0.226989746093750000, 0.572509765625000000, 348.314, 63.8, 58756
Rust, NPB_mg_W_stable, -1, 9.832458496093750000, 5.320312500000000000, 0.205627441406250000, 0.581970214843750000, 367.876, 63.8, 58756
