Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ft_W_1.90.0, -1, 6.158447265625000000, 3.574279785156250000, 0.200195312500000000, 0.311523437500000000, 206.573, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.165039062500000000, 3.638793945312500000, 0.188171386718750000, 0.294128417968750000, 201.361, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.339599609375000000, 3.705444335937500000, 0.186889648437500000, 0.302062988281250000, 207.174, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.033874511718750000, 3.467224121093750000, 0.194458007812500000, 0.299377441406250000, 203.6, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.045227050781250000, 3.551940917968750000, 0.208679199218750000, 0.295288085937500000, 196.227, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.080139160156250000, 3.200683593750000000, 0.175537109375000000, 0.322265625000000000, 232.452, 61.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.063903808593750000, 3.527832031250000000, 0.203735351562500000, 0.292663574218750000, 199.902, 61.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 5.947692871093750000, 3.384948730468750000, 0.215515136718750000, 0.294189453125000000, 200.62, 61.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.060363769531250000, 3.575012207031250000, 0.181762695312500000, 0.294738769531250000, 199.587, 61.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.808044433593750000, 4.221740722656250000, 0.219604492187500000, 0.321166992187500000, 201.911, 61.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.334106445312500000, 3.657287597656250000, 0.228576660156250000, 0.307067871093750000, 212.06, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.327392578125000000, 3.700317382812500000, 0.212341308593750000, 0.298767089843750000, 205.121, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 7.356872558593750000, 4.599670410156250000, 0.228088378906250000, 0.356994628906250000, 212.988, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 7.125732421875000000, 4.426940917968750000, 0.196777343750000000, 0.349731445312500000, 212.899, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.357482910156250000, 3.701965332031250000, 0.226318359375000000, 0.317871093750000000, 205.315, 62.2, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.265014648437500000, 3.615417480468750000, 0.197326660156250000, 0.302978515625000000, 209.854, 62.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.143432617187500000, 3.648193359375000000, 0.180358886718750000, 0.295166015625000000, 197.747, 62.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.099548339843750000, 3.591064453125000000, 0.206787109375000000, 0.292663574218750000, 196.933, 62.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.034057617187500000, 3.559448242187500000, 0.168273925781250000, 0.282043457031250000, 199.506, 62.7, 22824
Rust, NPB_ft_W_1.90.0, -1, 6.192932128906250000, 3.645446777343750000, 0.204956054687500000, 0.292175292968750000, 201.053, 62.7, 22824
