Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_ep_W_stable, -1, 48.192810058593750000, 24.951599121093750000, 0.085083007812500000, 1.597412109375000000, 2033.46, 62.7, 3468
Rust, NPB_ep_W_stable, -1, 48.293212890625000000, 25.345703125000000000, 0.088317871093750000, 1.575744628906250000, 2010.26, 62.3, 3468
Rust, NPB_ep_W_stable, -1, 47.599426269531250000, 24.627075195312500000, 0.103332519531250000, 1.573974609375000000, 2007.77, 62.2, 3468
Rust, NPB_ep_W_stable, -1, 47.632446289062500000, 24.648071289062500000, 0.104797363281250000, 1.573791503906250000, 2006.26, 61.7, 3468
Rust, NPB_ep_W_stable, -1, 50.013183593750000000, 26.937377929687500000, 0.104736328125000000, 1.618591308593750000, 2018.08, 61.5, 3468
Rust, NPB_ep_W_stable, -1, 47.672302246093750000, 24.787292480468750000, 0.084533691406250000, 1.561584472656250000, 2005.94, 61.8, 3468
Rust, NPB_ep_W_stable, -1, 47.725585937500000000, 24.813842773437500000, 0.087219238281250000, 1.571289062500000000, 2007.57, 61.3, 3468
Rust, NPB_ep_W_stable, -1, 47.641662597656250000, 24.737243652343750000, 0.084899902343750000, 1.565734863281250000, 2006.67, 62.0, 3468
Rust, NPB_ep_W_stable, -1, 47.598754882812500000, 24.689941406250000000, 0.087341308593750000, 1.566223144531250000, 2007.7, 61.5, 3468
Rust, NPB_ep_W_stable, -1, 47.844726562500000000, 24.888732910156250000, 0.091735839843750000, 1.576293945312500000, 2007.67, 61.5, 3468
Rust, NPB_ep_W_stable, -1, 47.785522460937500000, 24.570556640625000000, 0.084533691406250000, 1.589294433593750000, 2031.78, 61.2, 3468
Rust, NPB_ep_W_stable, -1, 48.158264160156250000, 24.876953125000000000, 0.091613769531250000, 1.602355957031250000, 2036.65, 61.3, 3468
Rust, NPB_ep_W_stable, -1, 47.961730957031250000, 24.744689941406250000, 0.094055175781250000, 1.600219726562500000, 2032.95, 61.0, 3468
Rust, NPB_ep_W_stable, -1, 47.690612792968750000, 24.748352050781250000, 0.112548828125000000, 1.571350097656250000, 2005.33, 61.0, 3468
Rust, NPB_ep_W_stable, -1, 47.847106933593750000, 24.983215332031250000, 0.066589355468750000, 1.557678222656250000, 2005.64, 61.5, 3468
Rust, NPB_ep_W_stable, -1, 47.867980957031250000, 24.923767089843750000, 0.103271484375000000, 1.578186035156250000, 2007.62, 61.8, 3468
Rust, NPB_ep_W_stable, -1, 47.876342773437500000, 24.950622558593750000, 0.092834472656250000, 1.573608398437500000, 2005.94, 61.2, 3468
Rust, NPB_ep_W_stable, -1, 47.682861328125000000, 24.768127441406250000, 0.115417480468750000, 1.570129394531250000, 2004.73, 61.8, 3468
Rust, NPB_ep_W_stable, -1, 47.964721679687500000, 24.713623046875000000, 0.089721679687500000, 1.601745605468750000, 2035.28, 61.2, 3468
Rust, NPB_ep_W_stable, -1, 47.531677246093750000, 24.620056152343750000, 0.086242675781250000, 1.564758300781250000, 2005.79, 61.0, 3468
