Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_bt_W_stable, -1, 35.005065917968750000, 19.363708496093750000, 0.461120605468750000, 1.174682617187500000, 1326.72, 62.7, 4476
Rust, NPB_bt_W_stable, -1, 35.146118164062500000, 19.940673828125000000, 0.464538574218750000, 1.135192871093750000, 1287.34, 62.8, 4476
Rust, NPB_bt_W_stable, -1, 35.080871582031250000, 19.549865722656250000, 0.446655273437500000, 1.170898437500000000, 1317.98, 62.7, 4476
Rust, NPB_bt_W_stable, -1, 35.252868652343750000, 19.552185058593750000, 0.473266601562500000, 1.190307617187500000, 1330.27, 62.5, 4476
Rust, NPB_bt_W_stable, -1, 35.214477539062500000, 19.986755371093750000, 0.454467773437500000, 1.141235351562500000, 1288.79, 62.7, 4476
Rust, NPB_bt_W_stable, -1, 35.128540039062500000, 19.639587402343750000, 0.419860839843750000, 1.153442382812500000, 1315.18, 62.8, 4476
Rust, NPB_bt_W_stable, -1, 35.610839843750000000, 20.372924804687500000, 0.504455566406250000, 1.151245117187500000, 1291, 62.5, 4476
Rust, NPB_bt_W_stable, -1, 35.137756347656250000, 19.440002441406250000, 0.485473632812500000, 1.180664062500000000, 1330.52, 63.7, 4476
Rust, NPB_bt_W_stable, -1, 35.156738281250000000, 19.958923339843750000, 0.446105957031250000, 1.135925292968750000, 1288.64, 62.7, 4476
Rust, NPB_bt_W_stable, -1, 35.783691406250000000, 20.516296386718750000, 0.473999023437500000, 1.155456542968750000, 1294.43, 62.8, 4476
Rust, NPB_bt_W_stable, -1, 36.007385253906250000, 20.739257812500000000, 0.489318847656250000, 1.161376953125000000, 1293.05, 64.0, 4476
Rust, NPB_bt_W_stable, -1, 35.183593750000000000, 19.552978515625000000, 0.448730468750000000, 1.172363281250000000, 1329.46, 64.0, 4476
Rust, NPB_bt_W_stable, -1, 34.972290039062500000, 19.465637207031250000, 0.486877441406250000, 1.164367675781250000, 1316.12, 62.8, 4476
Rust, NPB_bt_W_stable, -1, 35.383789062500000000, 20.042419433593750000, 0.472900390625000000, 1.152404785156250000, 1303.02, 62.5, 4476
Rust, NPB_bt_W_stable, -1, 35.236328125000000000, 20.105468750000000000, 0.449707031250000000, 1.131591796875000000, 1281.2, 63.0, 4476
Rust, NPB_bt_W_stable, -1, 35.156860351562500000, 19.643188476562500000, 0.442077636718750000, 1.166564941406250000, 1320.48, 62.7, 4476
Rust, NPB_bt_W_stable, -1, 35.824401855468750000, 20.336608886718750000, 0.461303710937500000, 1.164123535156250000, 1316.4, 63.3, 4476
Rust, NPB_bt_W_stable, -1, 35.630004882812500000, 20.081054687500000000, 0.483337402343750000, 1.172851562500000000, 1318.35, 63.7, 4476
Rust, NPB_bt_W_stable, -1, 35.665771484375000000, 20.122924804687500000, 0.458801269531250000, 1.178588867187500000, 1319.84, 63.3, 4476
Rust, NPB_bt_W_stable, -1, 35.307556152343750000, 19.953491210937500000, 0.474853515625000000, 1.162048339843750000, 1301.6, 63.7, 4476
