Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Rust, NPB_sp_W_stable, -1, 73.159179687500000000, 42.996826171875000000, 1.040893554687500000, 2.851013183593750000, 2532.61, 64.0, 10624
Rust, NPB_sp_W_stable, -1, 73.433593750000000000, 42.942565917968750000, 0.965026855468750000, 2.856201171875000000, 2570.78, 64.0, 10624
Rust, NPB_sp_W_stable, -1, 72.791809082031250000, 42.871276855468750000, 1.016052246093750000, 2.850280761718750000, 2512.49, 64.5, 10624
Rust, NPB_sp_W_stable, -1, 71.276184082031250000, 41.026550292968750000, 0.999389648437500000, 2.851501464843750000, 2546.25, 64.5, 10624
Rust, NPB_sp_W_stable, -1, 70.588562011718750000, 40.312744140625000000, 0.906555175781250000, 2.812805175781250000, 2558.94, 64.0, 10624
Rust, NPB_sp_W_stable, -1, 71.434936523437500000, 41.985656738281250000, 0.901123046875000000, 2.783081054687500000, 2483.07, 63.7, 10624
Rust, NPB_sp_W_stable, -1, 71.516479492187500000, 41.361389160156250000, 0.987854003906250000, 2.844116210937500000, 2539.94, 58.2, 10624
Rust, NPB_sp_W_stable, -1, 70.699035644531250000, 40.126831054687500000, 0.925598144531250000, 2.883789062500000000, 2574.26, 63.3, 10624
Rust, NPB_sp_W_stable, -1, 71.451354980468750000, 41.130126953125000000, 0.939941406250000000, 2.922912597656250000, 2554.32, 64.0, 10624
Rust, NPB_sp_W_stable, -1, 72.075561523437500000, 42.338256835937500000, 0.967468261718750000, 2.801208496093750000, 2499.59, 64.3, 10624
Rust, NPB_sp_W_stable, -1, 71.168151855468750000, 41.362915039062500000, 0.999633789062500000, 2.870605468750000000, 2495.9, 64.8, 10624
Rust, NPB_sp_W_stable, -1, 70.831726074218750000, 40.558593750000000000, 0.988830566406250000, 2.865722656250000000, 2547.3, 63.8, 10624
Rust, NPB_sp_W_stable, -1, 71.136413574218750000, 40.444946289062500000, 0.984375000000000000, 2.872253417968750000, 2584.63, 64.3, 10624
Rust, NPB_sp_W_stable, -1, 72.609619140625000000, 42.453063964843750000, 0.993225097656250000, 2.864990234375000000, 2536.9, 64.5, 10624
Rust, NPB_sp_W_stable, -1, 70.997009277343750000, 40.583129882812500000, 1.017761230468750000, 2.858276367187500000, 2558.74, 64.0, 10624
Rust, NPB_sp_W_stable, -1, 72.502685546875000000, 42.259948730468750000, 1.037170410156250000, 2.847656250000000000, 2542.12, 64.5, 10624
Rust, NPB_sp_W_stable, -1, 72.601379394531250000, 42.127319335937500000, 0.970886230468750000, 2.891906738281250000, 2567.31, 64.5, 10624
Rust, NPB_sp_W_stable, -1, 70.508239746093750000, 40.938720703125000000, 0.933471679687500000, 2.799804687500000000, 2481.12, 64.5, 10624
Rust, NPB_sp_W_stable, -1, 71.683410644531250000, 41.110290527343750000, 1.048461914062500000, 2.878112792968750000, 2568.61, 64.2, 10624
Rust, NPB_sp_W_stable, -1, 71.789062500000000000, 40.933044433593750000, 0.978759765625000000, 2.962463378906250000, 2596.3, 64.5, 10624
